customer_id,churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,paperless_billing,payment_method,monthly_charge,total_charge,expected_total,diff_expected_minus_total,ratio_total_expected,missing_total,missing_monthly,missing_tenure,suspicious_evasion_flag,suspicion_reasons
0206-OYVOC,No,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,mailed check,19.25,864.2,885.5,21.299999999999955,0.9759457933370977,False,False,False,False,
0206-TBWLC,No,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,mailed check,114.65,6049.5,6191.1,141.60000000000036,0.9771284585937878,False,False,False,False,
0207-MDKNV,Yes,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,electronic check,105.1,1582.75,1576.5,-6.25,1.003964478274659,False,False,False,False,
0208-BPQEJ,No,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,bank transfer (automatic),19.4,198.1,232.79999999999998,34.69999999999999,0.8509450171821307,False,False,False,False,
0212-ISBBF,No,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,50.35,1098.85,1107.7,8.850000000000136,0.9920104721494989,False,False,False,False,
0214-JHPFW,No,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),57.8,4039.3,4046.0,6.699999999999818,0.9983440434997529,False,False,False,False,
0215-BQKGS,No,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,credit card (automatic),84.3,2438.6,2529.0,90.40000000000009,0.9642546461051799,False,False,False,False,
0218-QNVAS,No,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,bank transfer (automatic),100.55,7113.75,7139.05,25.300000000000182,0.9964561111072201,False,False,False,False,
0219-QAERP,No,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),19.8,576.65,594.0,17.350000000000023,0.9707912457912458,False,False,False,False,
0219-YTZUE,Yes,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,bank transfer (automatic),84.8,371.9,339.2,-32.69999999999999,1.0964033018867925,False,False,False,False,
0220-EBGCE,Yes,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,electronic check,85.85,167.3,171.7,4.399999999999977,0.9743739079790333,False,False,False,False,
0221-NAUXK,No,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,bank transfer (automatic),19.95,219.5,199.5,-20.0,1.100250626566416,False,False,False,False,
0221-WMXNQ,No,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,electronic check,75.35,273.4,301.4,28.0,0.907100199071002,False,False,False,False,
0222-CNVPT,No,Male,1,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),48.8,2555.05,2537.6,-17.450000000000273,1.00687657629256,False,False,False,False,
0224-HJAPT,Yes,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,electronic check,47.15,223.15,235.75,12.599999999999994,0.9465535524920466,False,False,False,False,
0224-NIJLP,No,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.15,165.5,161.2,-4.300000000000011,1.0266749379652607,False,False,False,False,
0224-RLWWD,No,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,44.3,89.3,88.6,-0.7000000000000028,1.007900677200903,False,False,False,False,
0225-ZORZP,No,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,electronic check,84.3,235.05,252.89999999999998,17.849999999999966,0.9294187425860025,False,False,False,False,
0228-MAUWC,No,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,electronic check,59.55,1144.6,1131.45,-13.149999999999864,1.0116222546290157,False,False,False,False,
0229-LFJAF,No,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,bank transfer (automatic),69.65,4908.25,5014.8,106.55000000000018,0.9787528914413336,False,False,False,False,
0230-UBYPQ,No,Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,bank transfer (automatic),36.1,2298.9,2274.3,-24.59999999999991,1.0108165149716395,False,False,False,False,
0230-WEQUW,No,Male,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,bank transfer (automatic),56.6,3789.2,3735.6,-53.59999999999991,1.014348431309562,False,False,False,False,
0231-LXVAP,Yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,electronic check,75.9,75.9,75.9,0.0,1.0,False,False,False,False,
0233-FTHAV,No,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,bank transfer (automatic),79.2,4765.0,4752.0,-13.0,1.0027356902356903,False,False,False,False,
0234-TEVTT,No,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,credit card (automatic),45.0,2196.3,2160.0,-36.30000000000018,1.0168055555555557,False,False,False,False,
0235-KGSLC,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,credit card (automatic),85.55,85.55,85.55,0.0,1.0,False,False,False,False,
0236-HFWSV,Yes,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,93.35,1444.65,1400.25,-44.40000000000009,1.0317086234600965,False,False,False,False,
0237-YFUTL,No,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),109.65,5405.8,5482.5,76.69999999999982,0.9860100319197447,False,False,False,False,
0238-WHBIQ,No,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),89.7,6339.3,6458.400000000001,119.10000000000036,0.9815589000371608,False,False,False,False,
0239-OXEXL,No,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,mailed check,84.25,3847.6,3875.5,27.90000000000009,0.9928009289123984,False,False,False,False,
0244-LGNFY,No,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),92.65,6733.0,6670.8,-62.19999999999982,1.0093242189842297,False,False,False,False,
0247-SLUJI,No,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,19.7,19.7,19.7,0.0,1.0,False,False,False,False,
0248-IPDFW,No,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,50.1,50.1,50.1,0.0,1.0,False,False,False,False,
0248-PGHBZ,No,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,bank transfer (automatic),92.45,6140.85,6194.150000000001,53.30000000000018,0.9913951066732319,False,False,False,False,
0253-ZTEOB,No,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,electronic check,79.65,3870.3,3823.2000000000003,-47.09999999999991,1.0123195229127433,False,False,False,False,
0254-FNMCI,No,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,electronic check,109.9,7624.2,7912.8,288.60000000000036,0.963527449196239,False,False,False,True,gap >2 months (gap=288.60)
0254-KCJGT,No,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,credit card (automatic),81.4,4354.45,4232.8,-121.64999999999964,1.0287398412398412,False,False,False,False,
0254-WWRKD,No,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,credit card (automatic),50.55,3431.75,3386.85,-44.90000000000009,1.013257156354725,False,False,False,False,
0256-LTHVJ,Yes,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,81.05,2227.1,2269.4,42.30000000000018,0.9813607120824887,False,False,False,False,
0257-KXZGU,No,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,bank transfer (automatic),62.45,2045.55,1998.4,-47.149999999999864,1.02359387510008,False,False,False,False,
0257-ZESQC,Yes,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,bank transfer (automatic),75.2,1929.35,2030.4,101.05000000000018,0.9502314814814814,False,False,False,False,
0258-NOKBL,No,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,electronic check,90.4,268.45,271.20000000000005,2.750000000000057,0.9898598820058995,False,False,False,False,
0259-GBZSH,Yes,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,85.65,181.5,171.3,-10.199999999999989,1.0595446584938704,False,False,False,False,
0260-ZDLGK,Yes,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,mailed check,72.9,651.4,656.1,4.7000000000000455,0.9928364578570339,False,False,False,False,
0263-FJTQO,No,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,credit card (automatic),70.5,3486.65,3525.0,38.34999999999991,0.9891205673758866,False,False,False,False,
0264-CNITK,No,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),20.1,1389.6,1427.1000000000001,37.50000000000023,0.9737229346226611,False,False,False,False,
0265-EDXBD,Yes,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,74.9,2303.35,2396.8,93.45000000000027,0.9610105140186915,False,False,False,False,
0265-PSUAE,No,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,bank transfer (automatic),100.7,1522.7,1611.2,88.5,0.9450719960278053,False,False,False,False,
0266-CLZKZ,No,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),105.65,6717.9,7078.55,360.65000000000055,0.9490502998495454,False,False,False,True,gap >2 months (gap=360.65)
0266-GMEAO,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),114.3,8058.55,8229.6,171.05000000000018,0.9792152717021483,False,False,False,False,
0268-QKIWO,Yes,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,19.75,58.85,59.25,0.3999999999999986,0.9932489451476794,False,False,False,False,
0269-XFESX,No,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,24.35,538.5,560.0500000000001,21.550000000000068,0.9615212927417194,False,False,False,False,
0270-THENM,No,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,bank transfer (automatic),69.85,5102.35,5029.2,-73.15000000000055,1.0145450568678915,False,False,False,False,
0274-JKUJR,No,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,mailed check,58.85,465.7,411.95,-53.75,1.130476999635878,False,False,False,False,
0274-VVQOQ,,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,bank transfer (automatic),103.15,6792.45,6704.75,-87.69999999999982,1.0130802789067452,False,False,False,False,
0277-BKSQP,No,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,54.4,475.1,435.2,-39.900000000000034,1.0916819852941178,False,False,False,False,
0277-ORXQS,No,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,bank transfer (automatic),50.55,3364.55,3336.2999999999997,-28.250000000000455,1.0084674639570783,False,False,False,False,
0278-YXOOG,Yes,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,21.05,113.85,105.25,-8.599999999999994,1.081710213776722,False,False,False,False,
0280-XJGEX,Yes,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),103.7,5036.3,5081.3,45.0,0.9911439985830398,False,False,False,False,
0281-CNTZX,No,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),19.95,1234.8,1256.85,22.049999999999955,0.9824561403508772,False,False,False,False,
0282-NVSJS,No,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,mailed check,29.3,355.9,351.6,-4.2999999999999545,1.0122298065984072,False,False,False,False,
0285-INHLN,No,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),54.75,1510.3,1478.25,-32.049999999999955,1.0216810417723658,False,False,False,False,
0289-IVARM,No,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,electronic check,60.55,1982.6,2119.25,136.6500000000001,0.9355196413825645,False,False,False,True,gap >2 months (gap=136.65)
0292-WEGCH,No,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,86.2,4524.05,4654.8,130.75,0.9719107158202286,False,False,False,False,
0295-PPHDO,Yes,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,95.45,95.45,95.45,0.0,1.0,False,False,False,False,
0295-QVKPB,No,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,credit card (automatic),63.95,318.1,319.75,1.6499999999999773,0.9948397185301017,False,False,False,False,
0297-RBCSG,No,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,bank transfer (automatic),65.35,1231.85,1241.6499999999999,9.799999999999955,0.9921072766077398,False,False,False,False,
0298-XACET,No,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,mailed check,50.2,2554.0,2610.4,56.40000000000009,0.978394115844315,False,False,False,False,
0301-FIDRB,No,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),63.8,4684.3,4593.599999999999,-90.70000000000073,1.0197448624172765,False,False,False,False,
0301-KOBTQ,No,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),20.05,614.45,641.6,27.149999999999977,0.9576839152119702,False,False,False,False,
0302-JOIVN,Yes,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,electronic check,101.15,842.9,809.2,-33.69999999999993,1.041646070192783,False,False,False,False,
0303-UNCIP,No,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,mailed check,65.0,2531.8,2665.0,133.19999999999982,0.9500187617260789,False,False,False,True,gap >2 months (gap=133.20)
0303-WMMRN,No,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,19.25,86.05,96.25,10.200000000000003,0.894025974025974,False,False,False,False,
0305-SQECB,No,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,mailed check,36.05,402.6,396.54999999999995,-6.050000000000068,1.0152565880721223,False,False,False,False,
0306-JAELE,Yes,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,96.1,453.4,480.5,27.100000000000023,0.9436004162330904,False,False,False,False,
0307-BCOPK,No,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,19.05,326.65,304.8,-21.849999999999966,1.0716863517060367,False,False,False,False,
0308-GIQJT,No,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,bank transfer (automatic),105.75,7382.85,7508.25,125.39999999999964,0.98329837179103,False,False,False,False,
0308-IVGOK,No,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,credit card (automatic),40.4,422.6,444.4,21.799999999999955,0.9509450945094511,False,False,False,False,
0310-MVLET,Yes,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,99.15,6010.05,6048.150000000001,38.100000000000364,0.9937005530616799,False,False,False,False,
0310-SUCIN,No,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,bank transfer (automatic),84.8,6046.1,6020.8,-25.300000000000182,1.0042020993887855,False,False,False,False,
0310-VQXAM,No,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,19.85,178.8,178.65,-0.15000000000000568,1.0008396305625524,False,False,False,False,
0311-QYWSS,No,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,electronic check,49.45,314.6,296.70000000000005,-17.899999999999977,1.0603302999662958,False,False,False,False,
0311-UNPFF,Yes,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),88.8,2274.35,2308.7999999999997,34.44999999999982,0.9850788288288289,False,False,False,False,
0314-TKOSI,No,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,mailed check,55.15,322.9,330.9,8.0,0.975823511634935,False,False,False,False,
0315-LVCRK,No,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,electronic check,84.8,888.75,932.8,44.049999999999955,0.9527765866209262,False,False,False,False,
0318-QUUOB,Yes,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,80.55,80.55,80.55,0.0,1.0,False,False,False,False,
0318-ZOPWS,No,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),20.15,973.35,987.3499999999999,13.999999999999886,0.9858206309819214,False,False,False,False,
0319-QZTCO,No,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),58.7,168.6,176.10000000000002,7.500000000000028,0.9574105621805791,False,False,False,False,
0320-DWVTU,No,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,mailed check,99.5,5424.25,5273.5,-150.75,1.0285863278657439,False,False,False,False,
0320-JDNQG,Yes,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,99.85,2331.3,2296.5499999999997,-34.750000000000455,1.015131392741286,False,False,False,False,
0322-CHQRU,Yes,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,electronic check,45.35,89.5,90.7,1.2000000000000028,0.9867695700110253,False,False,False,False,
0322-YINQP,Yes,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,mailed check,48.55,48.55,48.55,0.0,1.0,False,False,False,False,
0323-XWWTN,No,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,mailed check,26.4,121.25,79.19999999999999,-42.05000000000001,1.5309343434343436,False,False,False,False,
0324-BRPCJ,Yes,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,100.2,6851.65,6813.6,-38.04999999999927,1.0055844193965011,False,False,False,False,
0325-XBFAC,Yes,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,94.7,740.3,757.6,17.300000000000068,0.9771647307286166,False,False,False,False,
0326-VDYXE,No,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,electronic check,97.65,6982.5,6835.5,-147.0,1.021505376344086,False,False,False,False,
